Tm,Player,Pos,G,GS,MP,FG,FGA,FGPercent,3P,3PA,2P,2PA,2PPercent,eFGPercent,FT,FTA,FTPercent,ORB,DRB,TRB,AST,STL,BLK,PTS,TOV,PF
MIN,JustinHamilton,C,-1.135548367,-0.466591622,0.584788678,0.240414264,-0.023696965,0.8446773,-0.658258795,-0.669319981,0.51764834,0.305936078,0.706424861,0.575913033,0.481139252,0.412769188,0.631828353,1.312058826,0.360601903,0.750030816,-0.233099483,1.087628917,2.685340047,0.225847242,-0.044526538,0.698013067
TOR,TylerHansbrough,PF,1.099469574,-0.505153403,-0.576308359,-0.882983157,-1.06796753,0.922429772,-0.963151343,-1.012592545,-0.686703337,-0.782393904,0.734140319,0.50831301,-0.008397064,0.085469868,0.014376369,0.684468601,-0.240863223,0.107119043,-0.852018801,-0.543277623,-0.367592895,-0.788388059,-1.075167468,0.289374122
NYK,TimHardaway,SG,0.94262621,0.343205771,0.486204967,0.546795379,0.830706225,-0.360486021,1.628435312,1.848012154,0.001497621,0.105454239,-0.217423719,0.025455703,0.399549866,0.28184946,0.515144513,-0.821747938,-0.240863223,-0.492931945,-0.008037913,-0.776264272,-0.367592895,0.695400622,0.084303578,0.016948159
HOU,JamesHarden,SG,1.373945462,2.309856583,1.888284408,2.589336145,2.705646557,0.13518599,3.000451776,2.877829846,1.779350097,1.852510262,0.198308142,0.38277011,6.110806888,5.518638569,0.840886898,0.056878377,1.322946104,1.007195525,2.917762496,2.951522107,0.806612083,3.681760119,3.691546835,1.242864993
ORL,MauriceHarkless,SF,-0.037644817,-0.659400525,-0.499632139,-0.780856118,-0.759433045,-0.26329543,-0.658258795,-0.383259511,-0.629353257,-0.725113378,0.567847574,-0.399458727,-0.661112153,-0.56912877,-0.76837772,-0.068639668,-0.601742299,-0.407210375,-0.683222623,0.155682323,-0.367592895,-0.807170194,-0.688677119,-0.255477804
DAL,DevinHarris,PG,1.177891256,-0.697962306,0.289037546,-0.014903331,0.047503301,-0.078633309,1.018650217,0.93261865,-0.399952938,-0.410070489,0.207546628,0.363455818,0.31796048,0.216389596,0.583210086,-0.821747938,-0.541595786,-0.664375084,0.723412189,0.854642269,-0.367592895,0.188282971,-0.044526538,0.289374122
DEN,GaryHarris,SG,0.354463594,-0.582276964,-0.707753306,-0.882983157,-0.664499357,-1.186606039,-0.353366248,0.017225147,-0.858753577,-0.782393904,-0.586963151,-1.143058979,-0.579522766,-0.56912877,0.242882221,-0.570711848,-1.022767887,-0.921539794,-0.739488016,0.155682323,-0.60243389,-0.82595233,-0.559847003,-0.527903767
CLE,JoeHarris,SG,0.19762023,-0.775085867,-1.080180658,-1.036173714,-1.020500686,-0.253576371,-0.0484737,-0.154411135,-1.145503976,-1.183357581,0.124400256,0.556598741,-0.905880311,-0.961887953,-0.462082642,-0.947265983,-1.082914399,-1.092982933,-0.739488016,-1.242237569,-0.837274886,-0.957427276,-0.817507236,-0.664116749
ORL,TobiasHarris,SF,0.864204528,1.615744532,1.669209496,1.823383358,1.732576258,0.387881525,1.018650217,0.93261865,1.664649937,1.594747898,0.383077858,0.392427256,1.215443726,1.198287554,0.451940767,0.307914467,1.68382518,1.264360234,-0.008037913,0.854642269,0.336930092,1.747200193,0.72845416,0.425587104
MIA,UdonisHaslem,PF,0.628939481,0.150396868,-0.390094683,-0.627665561,-0.664499357,0.212938462,-0.963151343,-0.955380451,-0.342602858,-0.324149701,0.00429994,-0.187001512,-0.49793338,-0.503668906,0.038685502,0.307914467,0.30045539,0.364283752,-0.626957231,-0.776264272,-0.367592895,-0.675695248,-0.559847003,0.153161141
LAC,SpencerHawes,PF,1.060258733,-0.235220938,-0.225788499,-0.372347965,-0.237297762,-0.321609785,0.256418848,0.303285616,-0.457303018,-0.438710752,-0.06036946,-0.119401489,-0.579522766,-0.56912877,-0.23357679,-0.570711848,0.360601903,0.064258258,-0.345630268,-0.776264272,0.806612083,-0.375181085,-0.431016887,0.97043903
TOR,ChuckHayes,C,-0.665018274,-0.813647648,-1.178764369,-1.087237233,-1.210368062,0.504510234,-0.963151343,-1.069804639,-0.858753577,-0.925595217,0.179831171,0.064084288,-0.905880311,-0.89642809,-0.729483107,-0.319675758,-0.842328349,-0.664375084,-0.626957231,-0.776264272,-0.60243389,-1.145248628,-1.075167468,-0.527903767
UTA,GordonHayward,SF,1.177891256,2.11704768,1.625394513,1.772319839,1.803776524,0.183781285,1.475989038,1.390315402,1.435249618,1.480186847,0.207546628,0.276541503,2.928820833,2.83478415,0.568624606,-0.194157713,1.022213541,0.664309246,1.286066114,1.786588863,0.102089096,2.160407167,2.016755323,0.016948159
CLE,BrendanHaywood,C,-0.939494161,-0.775085867,-1.55119172,-1.189364272,-1.257834906,0.397600584,-0.963151343,-1.069804639,-0.973453737,-0.982875742,0.078207827,-0.04214432,-0.824290925,-0.765508362,-0.763515894,-0.696229893,-0.902474862,-0.878679009,-0.964549585,-1.242237569,0.336930092,-1.164030763,-0.817507236,-1.208968675
CHO,GeraldHenderson,SG,1.334734621,1.962800558,1.022938503,0.853176494,0.925639912,0.106028813,-0.0484737,-0.097199041,1.033799059,1.165143958,-0.014177031,-0.080772904,0.807496796,0.609148779,0.743650365,-0.445193803,0.30045539,0.021397473,0.442085227,-0.077304326,-0.132751899,0.808093433,0.341963811,0.016948159
LAL,XavierHenry,SF,-1.449235095,-0.813647648,-1.091134404,-1.342554829,-1.257834906,-1.896097349,-0.963151343,-1.069804639,-1.145503976,-0.982875742,-2.102074823,-2.321230808,0.236371094,0.609148779,-0.544733695,-0.821747938,-1.383646962,-1.264426072,-0.852018801,-0.776264272,-0.837274886,-1.051337952,-1.075167468,-1.345181657
MIL,JohnHenson,C,0.824993687,-0.389468061,-0.138158534,-0.014903331,-0.355964872,1.359787429,-0.963151343,-1.069804639,0.3455981,0.105454239,0.992817921,0.913913148,-0.08998645,0.150929732,-0.612799268,1.312058826,0.180162365,0.578587676,-0.514426446,-0.543277623,3.859545025,-0.149795462,0.213133695,0.834226049
IND,RoyHibbert,C,1.177891256,2.11704768,0.628603661,0.648922418,0.617105427,0.193500344,-0.963151343,-1.069804639,1.091149139,1.279705009,-0.097323403,-0.244944389,0.72590741,0.609148779,0.626966526,1.563094916,1.563532154,1.607246513,-0.401895661,-1.00925092,2.920181043,0.526361405,0.341963811,1.515290956
DEN,J.J.Hickson,C,1.060258733,-0.505153403,-0.028621077,0.036160188,-0.094897231,0.475353057,-0.963151343,-1.069804639,0.40294818,0.420497128,0.170592685,0.035112849,0.236371094,0.674608643,-0.573904655,1.563094916,0.962067029,1.221499449,-0.570691838,-0.310290974,0.336930092,-0.037102651,0.213133695,0.289374122
WAS,NeneHilario,PF,0.824993687,1.422935629,0.628603661,0.853176494,0.545905161,0.825239182,-0.963151343,-1.012592545,1.320549458,1.165143958,0.503178174,0.392427256,0.399549866,0.805528371,-0.442635335,0.558950556,0.841774003,0.750030816,-0.008037913,0.854642269,-0.132751899,0.601489946,0.986114393,1.379077975
IND,GeorgeHill,PG,-0.116066499,0.574576455,1.088660977,1.517002243,1.352841507,0.494791175,1.475989038,1.50473959,1.148499219,0.907381594,0.789571234,0.672484494,1.052264954,1.001907962,0.46166442,-0.319675758,0.661334466,0.364283752,1.848720039,0.854642269,-0.132751899,1.559378841,0.599624044,1.242864993
LAL,JordanHill,C,0.94262621,1.384373848,0.792909845,1.10849409,1.044307022,0.319848112,-0.963151343,-0.955380451,1.607299858,1.737949211,0.032015398,-0.100087197,0.399549866,0.412769188,0.208849435,2.065167096,1.804118205,1.950132792,-0.176834091,-0.310290974,0.806612083,0.789311298,0.470793927,0.834226049
IND,SolomonHill,SF,1.413156303,2.194171241,1.033892249,0.087223707,0.237370676,-0.292452608,0.256418848,0.36049771,-0.055852459,0.105454239,-0.263616148,-0.206315804,0.481139252,0.412769188,0.626966526,0.056878377,0.30045539,0.192840613,0.217023657,0.388668971,-0.367592895,0.207065107,0.341963811,0.698013067
CHI,KirkHinrich,SG,0.785782846,0.034711526,0.53001995,-0.372347965,-0.213564341,-0.515990965,0.408865121,0.36049771,-0.572003178,-0.467351014,-0.596201637,-0.21597295,-0.661112153,-0.634588634,0.024100022,-0.696229893,-0.601742299,-0.664375084,0.217023657,0.155682323,-0.367592895,-0.39396322,-0.044526538,0.698013067
NOP,JrueHoliday,PG,-0.233699022,0.613138235,1.428227092,1.568065762,1.590175726,0.193500344,1.018650217,0.875406556,1.377899538,1.480186847,0.096684798,0.20894148,0.236371094,0.085469868,0.777683152,-0.068639668,0.05986934,0.021397473,2.861497104,2.252562161,0.571771087,1.315211083,1.501434858,1.515290956
GSW,JustinHoliday,SG,0.511306958,-0.659400525,-0.926828219,-0.729792599,-0.640765935,-0.379924139,-0.0484737,-0.039986947,-0.801403497,-0.782393904,-0.134277347,-0.09043005,-0.579522766,-0.634588634,0.617242873,-0.821747938,-0.902474862,-0.921539794,-0.570691838,0.155682323,-0.367592895,-0.656913113,-0.817507236,-1.072755694
SAC,RyanHollins,C,0.001566024,-0.466591622,-1.091134404,-0.882983157,-1.162901218,2.137312152,-0.963151343,-1.069804639,-0.629353257,-0.868314692,1.731896785,1.686484839,-0.49793338,-0.372749179,-0.588490135,-0.068639668,-0.601742299,-0.492931945,-0.852018801,-1.242237569,0.102089096,-0.90108087,-0.817507236,-0.391690786
UTA,RodneyHood,SG,0.158409389,-0.003850255,0.190453835,0.087223707,0.189903832,-0.117509545,0.866203943,0.875406556,-0.227902698,-0.20958865,-0.023415517,0.247570064,-0.08998645,-0.110909723,0.330395101,-0.821747938,-0.180716711,-0.45007116,-0.064303306,-0.077304326,-0.367592895,0.169500836,-0.302186771,0.97043903
ATL,AlHorford,C,1.177891256,2.11704768,1.198198433,1.976573915,1.424041773,1.087653776,-0.810705069,-0.783744169,2.524901135,2.110272626,0.817286691,0.701455933,0.073192322,0.085469868,0.310947794,1.061022736,1.743971692,1.650107298,0.779677582,0.62165562,2.215658056,1.390339624,0.213133695,-0.119264823
HOU,DwightHoward,C,-0.194488181,0.767385358,1.121522214,1.619129281,0.854439647,1.622202023,-0.963151343,-1.069804639,2.180800656,1.566107635,1.251495524,1.193970386,1.786569428,3.16208347,-0.81213416,2.316203185,3.187487994,3.064513198,-0.345630268,0.155682323,2.215658056,1.503032435,2.145585439,2.196355864
LAC,LesterHudson,SG,-1.606078459,-0.813647648,-0.915874473,-0.882983157,-0.925566999,0.028276341,-0.0484737,-0.383259511,-0.973453737,-0.925595217,-0.771732867,0.624198764,-0.579522766,-0.634588634,0.267191355,-0.821747938,-0.661888811,-0.750096654,-0.458161053,1.320615566,-0.367592895,-0.788388059,-0.688677119,-1.208968675
MIN,RobbieHummel,SF,-0.037644817,-0.659400525,-0.335325955,-0.576602042,-0.688232779,0.319848112,-0.353366248,-0.440471605,-0.514653098,-0.610552328,0.57708606,0.33448438,-0.661112153,-0.765508362,0.646413833,-0.194157713,-0.120570198,-0.150045666,-0.683222623,-0.543277623,-0.367592895,-0.638130978,-0.946337352,0.289374122
WAS,KrisHumphries,PF,0.707361164,-0.158097377,0.157592598,0.189350745,0.071236723,0.455914938,-0.963151343,-1.012592545,0.57499842,0.592338704,0.207546628,0.015798557,0.073192322,0.020010004,0.238020395,1.186540781,1.322946104,1.350081804,-0.514426446,-0.310290974,0.102089096,0.03802589,-0.559847003,0.425587104
OKC,SergeIbaka,PF,0.707361164,1.654306312,1.48299582,1.465938724,1.329108085,0.485072116,0.866203943,0.760982368,1.320549458,1.222424483,0.484701202,0.517970156,0.073192322,-0.045449859,0.685308446,1.563094916,1.92441123,1.907272007,-0.514426446,-0.310290974,4.798909007,1.221300407,0.470793927,1.78771692
GSW,AndreIguodala,SG,1.217102097,-0.813647648,0.803863591,0.036160188,-0.071163809,0.387881525,0.561311395,0.532133992,-0.170552618,-0.324149701,0.872717606,0.662827348,-0.334754608,-0.176369587,-0.481529948,-0.319675758,0.180162365,-0.021463312,0.667146797,1.320615566,-0.132751899,0.000461619,-0.044526538,-0.527903767
MIL,ErsanIlyasova,PF,0.472096117,0.574576455,0.343806274,0.802112975,0.688305693,0.446195879,1.018650217,0.818194462,0.57499842,0.420497128,0.521655145,0.653170202,-0.08998645,0.020010004,-0.243300443,0.684468601,0.54104144,0.621448461,-0.458161053,-0.077304326,-0.132751899,0.695400622,-0.431016887,1.242864993
UTA,JoeIngles,SF,1.29552378,0.420329332,0.17950009,-0.525538523,-0.522098826,-0.107790486,0.408865121,0.417709804,-0.801403497,-0.839674429,0.318408458,0.440712987,-0.742701539,-0.830968226,0.267191355,-0.696229893,-0.361156248,-0.492931945,0.273289049,0.62165562,-0.60243389,-0.525438166,0.084303578,-0.119264823
CLE,KyrieIrving,PG,1.138680415,2.078485899,1.844469426,2.436145588,2.325911806,0.407319643,2.238220407,1.79080006,1.894050257,1.881150525,0.299931486,0.585570179,2.35769513,2.049265784,0.816577765,-0.194157713,-0.060423685,-0.064324096,1.904985431,2.019575512,-0.132751899,2.611178412,1.75909509,0.289374122
BRK,JarrettJack,PG,1.334734621,0.227520429,0.924354793,0.802112975,0.830706225,0.125466931,-0.200919974,-0.039986947,0.976448979,1.021942645,0.170592685,-0.080772904,0.970675568,0.674608643,0.904090645,-0.821747938,0.180162365,-0.107184881,1.623658469,0.62165562,-0.367592895,0.789311298,1.630264974,0.153161141
TOT,ReggieJackson,PG,1.217102097,0.728823577,1.088660977,1.363811686,1.471508617,0.076871636,0.408865121,0.703770274,1.377899538,1.422906322,0.170592685,-0.013172881,0.889086182,0.674608643,0.656137486,-0.194157713,0.601187953,0.364283752,2.355108571,0.388668971,-0.60243389,1.258864678,1.630264974,0.698013067
OKC,ReggieJackson,PG,0.158409389,-0.3123445,0.924354793,1.057430571,1.13924071,0.057433518,0.408865121,0.760982368,1.033799059,1.021942645,0.290693,-0.013172881,0.562728638,0.347309324,0.806854112,-0.319675758,0.601187953,0.278562182,1.398596899,0.388668971,-0.60243389,0.939568379,0.857284276,0.289374122
DET,ReggieJackson,PG,-0.743439956,0.227520429,1.384412109,1.976573915,2.112311009,0.096309754,0.561311395,0.703770274,1.951400337,2.196193414,0.013538426,-0.022830028,1.378622498,1.329207282,0.49083538,0.182396422,0.661334466,0.578587676,4.155601131,0.155682323,-0.60243389,1.841110869,3.047396254,1.379077975
DAL,BernardJames,C,-1.174759208,-0.736524087,-1.058273167,-1.087237233,-1.18663464,0.174062226,-0.963151343,-1.069804639,-0.858753577,-0.896954954,-0.134277347,-0.264258681,-0.008397064,-0.241829451,0.850610552,0.307914467,-0.722035324,-0.407210375,-0.852018801,-1.242237569,1.276294074,-0.938645141,-0.946337352,-0.800329731
CLE,LeBronJames,SF,0.903415369,1.847115216,1.811608189,3.099971337,2.800580245,0.601700824,1.628435312,1.733587966,2.869001615,2.511236304,0.715663347,0.614541617,3.336767763,3.882141972,0.072718289,-0.194157713,1.68382518,1.135777879,3.142824066,2.252562161,0.806612083,3.287335279,3.562716719,0.425587104
CHO,AlJefferson,C,0.746572005,1.538620971,1.209152179,2.334018549,2.088577587,0.533667411,-0.963151343,-1.012592545,2.926351695,3.055401294,0.216785114,0.102712872,0.31796048,0.478229051,-0.194682177,0.809986646,2.646169381,2.164436716,-0.064303306,0.155682323,2.215658056,1.653289517,-0.173356654,0.561800085
BRK,CoryJefferson,PF,0.158409389,-0.775085867,-0.981596947,-0.729792599,-0.806899889,0.222657522,-0.963151343,-0.898168357,-0.457303018,-0.52463154,0.198308142,-0.158030073,-0.579522766,-0.438209043,-0.588490135,0.056878377,-0.301009736,-0.192906451,-0.852018801,-1.00925092,0.102089096,-0.769605924,-0.946337352,-0.664116749
DAL,RichardJefferson,SF,1.099469574,-0.119535596,-0.302464718,-0.525538523,-0.545832248,0.174062226,0.408865121,0.131649335,-0.686703337,-0.725113378,0.032015398,0.720770225,-0.171575836,-0.176369587,-0.053689204,-0.696229893,-0.240863223,-0.36434959,-0.570691838,-0.543277623,-0.60243389,-0.375181085,-0.559847003,-0.119264823
ATL,JohnJenkins,SG,-0.861072479,-0.697962306,-0.784429526,-0.474475004,-0.617032513,0.669734237,0.408865121,0.188861429,-0.629353257,-0.811034166,1.269972495,1.251913262,-0.49793338,-0.634588634,0.714479406,-0.947265983,-0.601742299,-0.750096654,-0.739488016,-0.543277623,-0.837274886,-0.412745355,-1.075167468,-1.481394638
DET,BrandonJennings,PG,-0.194488181,0.767385358,0.990077266,1.210621128,1.542708883,-0.243857312,1.933327859,1.848012154,0.68969858,0.936021857,-0.282093119,-0.003515735,1.297033112,1.13282769,0.699893926,-0.445193803,-0.301009736,-0.36434959,2.692700926,1.087628917,-0.60243389,1.427903895,1.372604742,-0.119264823
TOT,JonasJerebko,PF,1.138680415,-0.813647648,-0.346279701,-0.321284446,-0.379698294,0.193500344,0.103972574,0.017225147,-0.457303018,-0.467351014,0.207546628,0.440712987,-0.49793338,-0.56912877,0.743650365,0.433432512,-0.000277173,0.192840613,-0.514426446,-0.077304326,-0.367592895,-0.337616814,-0.688677119,0.153161141
DET,JonasJerebko,PF,0.001566024,-0.813647648,-0.466770903,-0.474475004,-0.56956567,0.329567171,-0.0484737,-0.097199041,-0.514653098,-0.610552328,0.530893631,0.566255887,-0.49793338,-0.634588634,0.806854112,0.182396422,-0.240863223,-0.107184881,-0.514426446,-0.077304326,-0.367592895,-0.487873896,-0.688677119,0.016948159
BOS,JonasJerebko,PF,-0.665018274,-0.813647648,-0.149112279,-0.11703037,-0.118630653,0.047714459,0.408865121,0.188861429,-0.285252778,-0.238228913,-0.134277347,0.305512941,-0.334754608,-0.503668906,0.670722966,0.935504691,0.420748415,0.621448461,-0.458161053,0.155682323,-0.367592895,-0.131013327,-0.688677119,0.425587104
TOT,GrantJerrett,PF,-1.488445936,-0.813647648,-1.441654264,-1.036173714,-0.806899889,-1.526773105,-0.810705069,0.017225147,-0.858753577,-0.982875742,0.798809719,-1.770773478,-0.987469697,-1.092807681,1.482648015,-0.696229893,-0.962621374,-0.964400578,-0.795753408,-0.776264272,-0.132751899,-1.088902222,-0.946337352,-0.391690786
OKC,GrantJerrett,PF,-1.606078459,-0.813647648,-1.595006703,-1.189364272,-0.783166467,-2.430645596,-0.658258795,0.417709804,-1.088153896,-1.154717319,0.383077858,-2.562659461,-1.069059083,-1.158267545,-3.379178627,-0.821747938,-1.143060912,-1.092982933,-0.908284193,-1.475224218,0.102089096,-1.201595034,-0.946337352,-0.391690786
UTA,GrantJerrett,PF,-1.684500142,-0.813647648,-1.189718114,-0.831919638,-0.878100155,0.174062226,-0.963151343,-0.669319981,-0.572003178,-0.725113378,1.03901035,-0.264258681,-0.824290925,-0.961887953,1.482648015,-0.696229893,-0.722035324,-0.707235869,-0.626957231,0.155682323,-0.837274886,-0.90108087,-1.075167468,-0.527903767
TOR,AmirJohnson,PF,1.138680415,1.962800558,0.749094863,0.546795379,0.047503301,1.437539901,-0.505812521,-0.726532075,0.804398739,0.420497128,1.214541581,1.164998947,-0.171575836,-0.045449859,-0.403740722,1.563094916,0.901920516,1.178638664,-0.120568698,-0.077304326,1.041453079,0.282193647,0.470793927,1.78771692
TOT,ChrisJohnson,SF,-0.665018274,-0.736524087,-0.160066025,-0.423411484,-0.33223145,-0.224419194,0.561311395,0.818194462,-0.629353257,-0.811034166,1.085202779,0.218598626,-0.661112153,-0.765508362,0.874919685,-0.696229893,-0.541595786,-0.6215143,-0.739488016,0.62165562,-0.367592895,-0.39396322,-0.817507236,-0.255477804
PHI,ChrisJohnson,SF,-1.449235095,-0.736524087,0.135685107,-0.423411484,3.65E-05,-1.060258272,0.713757669,1.390315402,-0.744053417,-0.725113378,-0.272854634,-0.689173111,-0.49793338,-0.56912877,0.267191355,-0.696229893,0.05986934,-0.192906451,-0.852018801,0.854642269,0.571771087,-0.337616814,-0.173356654,0.561800085
UTA,ChrisJohnson,SF,-1.331602572,-0.813647648,-0.214834753,-0.168093889,-0.33223145,0.562824588,0.713757669,0.760982368,-0.457303018,-0.753753641,2.156867132,1.10705607,-0.661112153,-0.830968226,1.482648015,-0.696229893,-0.722035324,-0.792957439,-0.683222623,0.854642269,-0.837274886,-0.187359733,-0.817507236,-0.255477804
MIL,ChrisJohnson,SF,-1.488445936,-0.813647648,-0.390094683,-0.729792599,-0.688232779,-0.253576371,-0.0484737,0.246073523,-0.801403497,-0.95423548,1.14987218,0.112370018,-0.824290925,-0.961887953,1.482648015,-0.696229893,-0.842328349,-0.835818224,-0.683222623,-0.077304326,-0.132751899,-0.732041654,-1.461657817,-1.072755694
TOR,JamesJohnson,PF,0.94262621,-0.158097377,0.00424016,0.240414264,-0.213564341,1.583325787,-0.658258795,-0.669319981,0.51764834,0.048173714,1.704181328,1.271227555,-0.253165222,-0.176369587,-0.184958523,0.056878377,0.180162365,0.149979828,-0.233099483,0.388668971,1.51113507,0.019243754,-0.044526538,0.698013067
BRK,JoeJohnson,SG,1.334734621,2.271294803,1.680163241,1.363811686,1.447775195,0.086590695,1.323542764,1.333103308,1.033799059,1.07922317,0.124400256,0.218598626,0.399549866,0.28184946,0.515144513,-0.194157713,0.962067029,0.621448461,1.061004544,0.155682323,-0.367592895,1.240082543,0.72845416,-0.255477804
